"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerNameComparatorJaccard record1Value","[0] PlayerNameComparatorJaccard record2Value","[0] PlayerNameComparatorJaccard record1PreprocessedValue","[0] PlayerNameComparatorJaccard record2PreprocessedValue","[0] PlayerNameComparatorJaccard similarity","[0] PlayerNameComparatorJaccard postproccesedSimilarity","[1] PlayerPositionsComparatorOverlap record1Value","[1] PlayerPositionsComparatorOverlap record2Value","[1] PlayerPositionsComparatorOverlap record1PreprocessedValue","[1] PlayerPositionsComparatorOverlap record2PreprocessedValue","[1] PlayerPositionsComparatorOverlap similarity","[1] PlayerPositionsComparatorOverlap postproccesedSimilarity","[2] PlayerInjuryYearCareerComparatorRange record1Value","[2] PlayerInjuryYearCareerComparatorRange record2Value","[2] PlayerInjuryYearCareerComparatorRange record1PreprocessedValue","[2] PlayerInjuryYearCareerComparatorRange record2PreprocessedValue","[2] PlayerInjuryYearCareerComparatorRange similarity","[2] PlayerInjuryYearCareerComparatorRange postproccesedSimilarity"
"WekaMatchingRule","player_stat_id_570","player_injury_id_3063",,"0","steve burtt","giannis antetokounmpo","steve burtt","giannis antetokounmpo","0.0","0.0","|guard|","|power forward|","|guard|","|power forward|","0.5","0.5","1985-1993","2019","1985-1993","2019","0.0","0.0"
"WekaMatchingRule","player_stat_id_4188","player_injury_id_1428",,"0","jimmy walker","kemba walker","jimmy walker","kemba walker","0.3333333333333333","0.3333333333333333","|guard|","|point guard|","|guard|","|point guard|","0.5","0.5","1968-1976","2014","1968-1976","2014","0.0","0.0"
"WekaMatchingRule","player_stat_id_3036","player_injury_id_4273","0.9772695774992265","1","victor oladipo","victor oladipo","victor oladipo","victor oladipo","1.0","1.0","|guard|","|shooting guard|","|guard|","|shooting guard|","0.5","0.5","2014-2018","2016","2014-2018","2016","1.0","1.0"
"WekaMatchingRule","player_stat_id_1507","player_injury_id_6455","0.06478196588221513",,"jamychal green","jae crowder","jamychal green","jae crowder","0.0","0.0","|forward|","|power forward|","|forward|","|power forward|","0.5","0.5","2015-2018","2016","2015-2018","2016","1.0","1.0"
"WekaMatchingRule","player_stat_id_1627","player_injury_id_7182","0.7638689680190116","1","tim hardaway","tim hardaway jr.","tim hardaway","tim hardaway jr.","0.6666666666666666","0.6666666666666666","|guard|","|small forward|","|guard|","|small forward|","0.5","0.5","2014-2018","2019","2014-2018","2019","0.8","0.8"
"WekaMatchingRule","player_stat_id_3105","player_injury_id_223","0.9772695774992265","1","jabari parker","jabari parker","jabari parker","jabari parker","1.0","1.0","|forward|","|power forward|","|forward|","|power forward|","0.5","0.5","2015-2017","2015","2015-2017","2015","1.0","1.0"
"WekaMatchingRule","player_stat_id_2044","player_injury_id_6499",,"0","ron johnson","cameron johnson","ron johnson","cameron johnson","0.3333333333333333","0.3333333333333333","|forward|","|small forward|","|forward|","|small forward|","0.5","0.5","1961-1961","2020","1961-1961","2020","0.0","0.0"
"WekaMatchingRule","player_stat_id_121","player_injury_id_5822","0.9772695774992265","1","trevor ariza","trevor ariza","trevor ariza","trevor ariza","1.0","1.0","|forward|","|small forward|","|forward|","|small forward|","0.5","0.5","2005-2018","2013","2005-2018","2013","1.0","1.0"
"WekaMatchingRule","player_stat_id_2323","player_injury_id_4669","0.007487689767054838",,"dan langhi","daniel gafford","dan langhi","daniel gafford","0.0","0.0","|forward|","|center|","|forward|","|center|","0.5","0.5","2001-2004","2019","2001-2004","2019","0.0","0.0"
"WekaMatchingRule","player_stat_id_242","player_injury_id_5185","0.9772695774992265","1","nicolas batum","nicolas batum","nicolas batum","nicolas batum","1.0","1.0","|forward||guard|","|power forward|","|forward||guard|","|power forward|","0.5","0.5","2009-2018","2012","2009-2018","2012","1.0","1.0"
"WekaMatchingRule","player_stat_id_161","player_injury_id_4416","0.007487689767054838",,"milos babic","michael carter-williams","milos babic","michael carter-williams","0.0","0.0","|center||forward|","|point guard|","|center||forward|","|point guard|","0.5","0.5","1991-1992","2019","1991-1992","2019","0.0","0.0"
"WekaMatchingRule","player_stat_id_3065","player_injury_id_3899","0.6749290395627046","1","kelly oubre","kelly oubre jr.","kelly oubre","kelly oubre jr.","0.6666666666666666","0.6666666666666666","|forward|","|shooting guard|","|forward|","|shooting guard|","0.5","0.5","2016-2018","2020","2016-2018","2020","0.6","0.6"
"WekaMatchingRule","player_stat_id_4110","player_injury_id_4703",,"0","jarrod uthoff","kyle kuzma","jarrod uthoff","kyle kuzma","0.0","0.0","|forward|","|small forward|","|forward|","|small forward|","0.5","0.5","2017-2017","2019","2017-2017","2019","0.6","0.6"
"WekaMatchingRule","player_stat_id_1879","player_injury_id_8704","0.007487689767054838",,"roy hurley","rondae hollis-jefferson","roy hurley","rondae hollis-jefferson","0.0","0.0","|forward||guard|","|small forward|","|forward||guard|","|small forward|","0.5","0.5","1947-1947","2019","1947-1947","2019","0.0","0.0"
"WekaMatchingRule","player_stat_id_533","player_injury_id_1685","0.007487689767054838",,"torgeir bryn","tobias harris","torgeir bryn","tobias harris","0.0","0.0","|center|","|power forward|","|center|","|power forward|","0.5","0.5","1990-1990","2016","1990-1990","2016","0.0","0.0"
"WekaMatchingRule","player_stat_id_3814","player_injury_id_6070","0.06478196588221513",,"marreese speights","marc gasol","marreese speights","marc gasol","0.0","0.0","|center||forward|","|center|","|center||forward|","|center|","1.0","1.0","2009-2018","2017","2009-2018","2017","1.0","1.0"
"WekaMatchingRule","player_stat_id_1178","player_injury_id_3086",,"0","jack eskridge","pat connaughton","jack eskridge","pat connaughton","0.0","0.0","|center||forward|","|shooting guard|","|center||forward|","|shooting guard|","0.5","0.5","1949-1949","2020","1949-1949","2020","0.0","0.0"
"WekaMatchingRule","player_stat_id_4023","player_injury_id_7910",,"0","sedale threatt","zion williamson","sedale threatt","zion williamson","0.0","0.0","|guard|","|power forward|","|guard|","|power forward|","0.5","0.5","1984-1997","2020","1984-1997","2020","0.0","0.0"
"WekaMatchingRule","player_stat_id_1782","player_injury_id_6602",,"0","mel hirsch","abdel nader","mel hirsch","abdel nader","0.0","0.0","|guard|","|small forward|","|guard|","|small forward|","0.5","0.5","1947-1947","2019","1947-1947","2019","0.0","0.0"
"WekaMatchingRule","player_stat_id_3038","player_injury_id_2776","0.007487689767054838",,"mark olberding","malcolm brogdon","mark olberding","malcolm brogdon","0.0","0.0","|forward|","|point guard|","|forward|","|point guard|","0.5","0.5","1976-1987","2020","1976-1987","2020","0.0","0.0"
"WekaMatchingRule","player_stat_id_2335","player_injury_id_3968",,"0","rich laurel","p.j. washington","rich laurel","p.j. washington","0.0","0.0","|guard|","|power forward|","|guard|","|power forward|","0.5","0.5","1978-1978","2020","1978-1978","2020","0.0","0.0"
"WekaMatchingRule","player_stat_id_2911","player_injury_id_8800","0.7638689680190116","1","larry nance","larry nance jr.","larry nance","larry nance jr.","0.6666666666666666","0.6666666666666666","|forward|","|power forward|","|forward|","|power forward|","0.5","0.5","2016-2018","2019","2016-2018","2019","0.8","0.8"
"WekaMatchingRule","player_stat_id_2147","player_injury_id_2680",,"0","bob kauffman","kelly olynyk","bob kauffman","kelly olynyk","0.0","0.0","|forward||center|","|power forward|","|forward||center|","|power forward|","0.5","0.5","1969-1975","2015","1969-1975","2015","0.0","0.0"
"WekaMatchingRule","player_stat_id_719","player_injury_id_7877","0.007487689767054838",,"john clawson","jonas valanciunas","john clawson","jonas valanciunas","0.0","0.0","|forward|","|center|","|forward|","|center|","0.5","0.5","1969-1969","2014","1969-1969","2014","0.0","0.0"
"WekaMatchingRule","player_stat_id_3065","player_injury_id_3893","0.8344438068343927","1","kelly oubre","kelly oubre jr.","kelly oubre","kelly oubre jr.","0.6666666666666666","0.6666666666666666","|forward|","|shooting guard|","|forward|","|shooting guard|","0.5","0.5","2016-2018","2018","2016-2018","2018","1.0","1.0"
"WekaMatchingRule","player_stat_id_995","player_injury_id_3379",,"0","michael dickerson","brook lopez","michael dickerson","brook lopez","0.0","0.0","|guard||forward|","|center|","|guard||forward|","|center|","0.5","0.5","1999-2003","2017","1999-2003","2017","0.0","0.0"
"WekaMatchingRule","player_stat_id_2952","player_injury_id_7565","0.007487689767054838",,"dave newmark","daniel theis","dave newmark","daniel theis","0.0","0.0","|center|","|center|","|center|","|center|","1.0","1.0","1969-1971","2019","1969-1971","2019","0.0","0.0"
"WekaMatchingRule","player_stat_id_3741","player_injury_id_2699","0.7638689680190116","1","dennis smith","dennis smith jr.","dennis smith","dennis smith jr.","0.6666666666666666","0.6666666666666666","|guard|","|point guard|","|guard|","|point guard|","0.5","0.5","2018-2018","2017","2018-2018","2017","0.8","0.8"
"WekaMatchingRule","player_stat_id_2032","player_injury_id_8292",,"0","lee johnson","austin rivers","lee johnson","austin rivers","0.0","0.0","|forward|","|shooting guard|","|forward|","|shooting guard|","0.5","0.5","1981-1981","2015","1981-1981","2015","0.0","0.0"
"WekaMatchingRule","player_stat_id_3852","player_injury_id_8774",,"0","dennis stewart","larry nance jr.","dennis stewart","larry nance jr.","0.0","0.0","|forward|","|power forward|","|forward|","|power forward|","0.5","0.5","1971-1971","2016","1971-1971","2016","0.0","0.0"
"WekaMatchingRule","player_stat_id_121","player_injury_id_5801","0.9772695774992265","1","trevor ariza","trevor ariza","trevor ariza","trevor ariza","1.0","1.0","|forward|","|small forward|","|forward|","|small forward|","0.5","0.5","2005-2018","2012","2005-2018","2012","1.0","1.0"
"WekaMatchingRule","player_stat_id_1383","player_injury_id_336","0.02774282503645968",,"marc gasol","marcus smart","marc gasol","marcus smart","0.0","0.0","|center|","|point guard|","|center|","|point guard|","0.5","0.5","2009-2018","2020","2009-2018","2020","0.6","0.6"
"WekaMatchingRule","player_stat_id_772","player_injury_id_6231",,"0","jimmy conner","lebron james","jimmy conner","lebron james","0.0","0.0","|guard|","|small forward|","|guard|","|small forward|","0.5","0.5","1976-1976","2020","1976-1976","2020","0.0","0.0"
"WekaMatchingRule","player_stat_id_3952","player_injury_id_3452","0.9772695774992265","1","jeff teague","jeff teague","jeff teague","jeff teague","1.0","1.0","|guard|","|point guard|","|guard|","|point guard|","0.5","0.5","2010-2018","2015","2010-2018","2015","1.0","1.0"
"WekaMatchingRule","player_stat_id_3531","player_injury_id_98","0.06046186765869122",,"al salvadori","al horford","al salvadori","al horford","0.3333333333333333","0.3333333333333333","|forward|","|center|","|forward|","|center|","0.5","0.5","1968-1968","2015","1968-1968","2015","0.0","0.0"
"WekaMatchingRule","player_stat_id_4004","player_injury_id_8498","0.007487689767054838",,"jack thompson","jarred vanderbilt","jack thompson","jarred vanderbilt","0.0","0.0","|guard|","|power forward|","|guard|","|power forward|","0.5","0.5","1969-1969","2019","1969-1969","2019","0.0","0.0"
"WekaMatchingRule","player_stat_id_2933","player_injury_id_7851",,"0","don nelson","garrett temple","don nelson","garrett temple","0.0","0.0","|forward|","|small forward|","|forward|","|small forward|","0.5","0.5","1963-1976","2017","1963-1976","2017","0.0","0.0"
"WekaMatchingRule","player_stat_id_4166","player_injury_id_8248","0.3714155543000912",,"nikola vucevic","nikola jokic","nikola vucevic","nikola jokic","0.3333333333333333","0.3333333333333333","|center|","|center|","|center|","|center|","1.0","1.0","2012-2018","2017","2012-2018","2017","1.0","1.0"
"WekaMatchingRule","player_stat_id_4021","player_injury_id_2819",,"0","sindarius thornwell","jeremy lamb","sindarius thornwell","jeremy lamb","0.0","0.0","|guard|","|shooting guard|","|guard|","|shooting guard|","0.5","0.5","2018-2018","2013","2018-2018","2013","0.0","0.0"
"WekaMatchingRule","player_stat_id_4157","player_injury_id_104","0.007487689767054838",,"alexander volkov","al horford","alexander volkov","al horford","0.0","0.0","|center|","|center|","|center|","|center|","1.0","1.0","1990-1992","2017","1990-1992","2017","0.0","0.0"
"WekaMatchingRule","player_stat_id_1209","player_injury_id_8554","0.9772695774992265","1","derrick favors","derrick favors","derrick favors","derrick favors","1.0","1.0","|forward||center|","|center|","|forward||center|","|center|","1.0","1.0","2011-2018","2018","2011-2018","2018","1.0","1.0"
"WekaMatchingRule","player_stat_id_2314","player_injury_id_5751","0.06478196588221513",,"carl landry","carmelo anthony","carl landry","carmelo anthony","0.0","0.0","|forward|","|power forward|","|forward|","|power forward|","0.5","0.5","2008-2016","2015","2008-2016","2015","1.0","1.0"
"WekaMatchingRule","player_stat_id_2534","player_injury_id_343","0.007487689767054838",,"jack marin","jayson tatum","jack marin","jayson tatum","0.0","0.0","|forward||guard|","|small forward|","|forward||guard|","|small forward|","0.5","0.5","1967-1977","2019","1967-1977","2019","0.0","0.0"
"WekaMatchingRule","player_stat_id_1352","player_injury_id_2431","0.06046186765869122",,"kevin gamble","kevin love","kevin gamble","kevin love","0.3333333333333333","0.3333333333333333","|forward||guard|","|power forward|","|forward||guard|","|power forward|","0.5","0.5","1988-1997","2017","1988-1997","2017","0.0","0.0"
"WekaMatchingRule","player_stat_id_22","player_injury_id_8968",,"0","steven adams","rudy gay","steven adams","rudy gay","0.0","0.0","|center|","|small forward|","|center|","|small forward|","0.5","0.5","2014-2018","2014","2014-2018","2014","1.0","1.0"
"WekaMatchingRule","player_stat_id_859","player_injury_id_6303","0.007487689767054838",,"radisav curcic","rajon rondo","radisav curcic","rajon rondo","0.0","0.0","|center|","|point guard|","|center|","|point guard|","0.5","0.5","1993-1993","2016","1993-1993","2016","0.0","0.0"
"WekaMatchingRule","player_stat_id_3318","player_injury_id_2934",,"0","blair rasmussen","edmond sumner","blair rasmussen","edmond sumner","0.0","0.0","|center|","|point guard|","|center|","|point guard|","0.5","0.5","1986-1993","2019","1986-1993","2019","0.0","0.0"
"WekaMatchingRule","player_stat_id_2616","player_injury_id_3641","0.007487689767054838",,"dan mcclintock","danilo gallinari","dan mcclintock","danilo gallinari","0.0","0.0","|center|","|power forward|","|center|","|power forward|","0.5","0.5","2001-2001","2019","2001-2001","2019","0.0","0.0"
"WekaMatchingRule","player_stat_id_2444","player_injury_id_384","0.02774282503645968",,"robin lopez","robert williams iii","robin lopez","robert williams iii","0.0","0.0","|center|","|center|","|center|","|center|","1.0","1.0","2009-2018","2020","2009-2018","2020","0.6","0.6"
"WekaMatchingRule","player_stat_id_3050","player_injury_id_5064","0.06478196588221513",,"kelly olynyk","kevon looney","kelly olynyk","kevon looney","0.0","0.0","|center||forward|","|center|","|center||forward|","|center|","1.0","1.0","2014-2018","2018","2014-2018","2018","1.0","1.0"
"WekaMatchingRule","player_stat_id_556","player_injury_id_1082","0.9772695774992265","1","alec burks","alec burks","alec burks","alec burks","1.0","1.0","|guard|","|shooting guard|","|guard|","|shooting guard|","0.5","0.5","2012-2018","2013","2012-2018","2013","1.0","1.0"
"WekaMatchingRule","player_stat_id_3540","player_injury_id_1094","0.007487689767054838",,"al sanders","alec burks","al sanders","alec burks","0.0","0.0","|forward|","|shooting guard|","|forward|","|shooting guard|","0.5","0.5","1973-1973","2015","1973-1973","2015","0.0","0.0"
"WekaMatchingRule","player_stat_id_297","player_injury_id_3596","0.007487689767054838",,"david benoit","danilo gallinari","david benoit","danilo gallinari","0.0","0.0","|forward|","|power forward|","|forward|","|power forward|","0.5","0.5","1992-2001","2014","1992-2001","2014","0.0","0.0"
"WekaMatchingRule","player_stat_id_2560","player_injury_id_2357","0.06478196588221513",,"kenyon martin","kevin love","kenyon martin","kevin love","0.0","0.0","|forward|","|power forward|","|forward|","|power forward|","0.5","0.5","2001-2015","2013","2001-2015","2013","1.0","1.0"
"WekaMatchingRule","player_stat_id_3036","player_injury_id_4258","0.9772695774992265","1","victor oladipo","victor oladipo","victor oladipo","victor oladipo","1.0","1.0","|guard|","|shooting guard|","|guard|","|shooting guard|","0.5","0.5","2014-2018","2014","2014-2018","2014","1.0","1.0"
"WekaMatchingRule","player_stat_id_64","player_injury_id_1598","0.007487689767054838",,"darrell allums","danny green","darrell allums","danny green","0.0","0.0","|forward|","|small forward|","|forward|","|small forward|","0.5","0.5","1981-1981","2011","1981-1981","2011","0.0","0.0"
"WekaMatchingRule","player_stat_id_2070","player_injury_id_8745","0.017984647970762668",,"dahntay jones","damian lillard","dahntay jones","damian lillard","0.0","0.0","|guard||forward|","|point guard|","|guard||forward|","|point guard|","0.5","0.5","2004-2017","2020","2004-2017","2020","0.4","0.4"
"WekaMatchingRule","player_stat_id_992","player_injury_id_1610","0.007487689767054838",,"dan dickau","danny green","dan dickau","danny green","0.0","0.0","|guard|","|small forward|","|guard|","|small forward|","0.5","0.5","2003-2008","2014","2003-2008","2014","0.0","0.0"
"WekaMatchingRule","player_stat_id_4173","player_injury_id_3595","0.007487689767054838",,"danny wagner","danilo gallinari","danny wagner","danilo gallinari","0.0","0.0","|guard|","|power forward|","|guard|","|power forward|","0.5","0.5","1950-1950","2014","1950-1950","2014","0.0","0.0"
